Aggregate rating,Restaurant ID,Country Code,City,Locality,Locality Verbose,Longitude,Latitude,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Restaurant_Name_Length,Name_Word_Count,Name_Has_Number,Name_Uppercase_Ratio,Address_Length,Address_Word_Count,Has_Any_Service,Service_Count,City_Freq_Encoded,Country Code_Freq_Encoded,Cuisines_Freq_Encoded,Rating_Category,High_Rating,Location_Density,Distance_From_Center,Price_Rating_Interaction,Cuisine_Count,Has_North_Indian,Has_Chinese,Has_Fast_Food,Has_Mughlai,Has_Italian
2.9,18255715,1,Noida,Sector 37,"Sector 37, Noida",77.3376836,28.5644063,500,Indian Rupees(Rs.),0,1,No,No,2,2.9,Orange,Average,7,10,1,0,1.0,60,10,1,1,1080,8652,197.0,Average,0,1,8.13470880042357,5.8,3.0,1,1,0,1,0
3.4,18427249,1,Noida,Sector 37,"Sector 37, Noida",77.3405146,28.5660756,500,Indian Rupees(Rs.),0,0,No,No,2,3.4,Orange,Average,23,10,2,0,1.0,34,6,0,0,1080,8652,7.0,Average,0,1,8.13577943983295,6.8,2.0,0,0,1,0,1
2.9,18391164,1,Noida,Sector 37,"Sector 37, Noida",77.3397535,28.5651685,400,Indian Rupees(Rs.),0,0,No,No,1,2.9,Orange,Average,8,19,3,0,1.0,43,7,0,0,1080,8652,56.0,Average,0,1,8.135042385074248,2.9,2.0,0,0,1,0,0
3.1,18472655,1,Noida,Sector 37,"Sector 37, Noida",77.340435,28.565446,400,Indian Rupees(Rs.),0,1,No,No,1,3.1,Orange,Average,6,13,3,0,1.0,49,8,1,1,1080,8652,28.0,Average,0,1,8.135178360966714,3.1,2.0,1,0,0,0,0
3.7,18279437,1,Noida,Sector 37,"Sector 37, Noida",77.3403587,28.5654172,450,Indian Rupees(Rs.),0,1,No,No,1,3.7,Yellow,Good,72,7,2,0,1.0,42,7,1,1,1080,8652,41.0,Good,0,1,8.135165357076742,3.7,2.0,0,1,1,0,0
3.8,18204489,1,Noida,Sector 37,"Sector 37, Noida",77.340025,28.565491,700,Indian Rupees(Rs.),0,1,No,No,2,3.8,Yellow,Good,113,9,2,0,1.0,52,8,1,1,1080,8652,354.0,Good,0,2,8.13530423606309,7.6,1.0,0,1,0,0,0
3.6,18275704,1,Noida,Sector 37,"Sector 37, Noida",77.37565689,28.52998373,450,Indian Rupees(Rs.),0,1,No,No,1,3.6,Yellow,Good,111,7,1,0,1.0,33,5,1,1,1080,8652,1.0,Good,0,1,8.093450446707218,3.6,3.0,0,0,0,0,1
3.7,18332077,1,Noida,Sector 37,"Sector 37, Noida",77.34083544,28.56619633,350,Indian Rupees(Rs.),0,1,No,No,1,3.7,Yellow,Good,68,11,2,0,1.0,40,7,1,1,1080,8652,18.0,Good,0,1,8.135833772187794,3.7,2.0,0,0,1,0,0
3.7,18458632,1,Noida,Sector 37,"Sector 37, Noida",77.340721,28.566297,800,Indian Rupees(Rs.),1,1,No,No,2,3.7,Yellow,Good,26,9,2,0,1.0,51,9,1,2,1080,8652,15.0,Good,0,1,8.13595523785929,7.4,1.0,0,0,0,0,0
3.5,18391158,1,Noida,Sector 37,"Sector 37, Noida",77.3403537,28.565437,400,Indian Rupees(Rs.),0,0,No,No,1,3.5,Yellow,Good,27,8,2,0,1.0,42,7,0,0,1080,8652,10.0,Average,0,1,8.135185756503212,3.5,2.0,0,0,1,0,1
3.6,18303845,1,Noida,Sector 37,"Sector 37, Noida",77.3408326,28.5661948,400,Indian Rupees(Rs.),0,1,No,No,1,3.6,Yellow,Good,47,16,2,0,1.0,39,7,1,1,1080,8652,70.0,Good,0,1,8.135832839124085,3.6,3.0,1,1,0,1,0
3.7,18352262,1,Noida,Sector 37,"Sector 37, Noida",77.3404288,28.5653946,400,Indian Rupees(Rs.),0,1,No,No,1,3.7,Yellow,Good,92,13,2,0,1.0,51,8,1,1,1080,8652,46.0,Good,0,2,8.13512923010438,3.7,2.0,1,0,1,0,0
3.8,18427229,1,Noida,Sector 37,"Sector 37, Noida",77.34018199,28.56528114,350,Indian Rupees(Rs.),0,1,No,No,1,3.8,Yellow,Good,34,18,3,0,1.0,64,10,1,1,1080,8652,41.0,Good,0,1,8.135067277630965,3.8,2.0,0,1,1,0,0
3.7,18345747,1,Noida,Sector 37,"Sector 37, Noida",77.3399353,28.5653929,400,Indian Rupees(Rs.),0,1,No,No,1,3.7,Yellow,Good,80,8,2,0,1.0,42,7,1,1,1080,8652,18.0,Good,0,1,8.135226002352766,3.7,2.0,0,0,1,0,0
3.9,18368024,1,Noida,Sector 37,"Sector 37, Noida",77.3400699,28.5655401,250,Indian Rupees(Rs.),0,0,No,No,1,3.9,Yellow,Good,66,18,3,0,1.0,41,7,0,0,1080,8652,14.0,Good,0,1,8.135343392471768,3.9,2.0,0,0,0,0,0
0.0,18472419,1,Noida,Sector 37,"Sector 37, Noida",0.0,0.0,500,Indian Rupees(Rs.),0,0,No,No,2,0.0,White,Not rated,0,12,2,0,1.0,51,8,0,0,1080,8652,15.0,,0,497,81.60416690402519,0.0,2.0,1,0,0,0,0
0.0,18284048,1,Noida,Sector 37,"Sector 37, Noida",77.3457285,28.5699307,350,Indian Rupees(Rs.),0,0,No,No,1,0.0,White,Not rated,2,22,3,0,1.0,72,13,0,0,1080,8652,354.0,,0,1,8.138519511559505,0.0,1.0,0,1,0,0,0
0.0,18438321,1,Noida,Sector 37,"Sector 37, Noida",77.34016448,28.56573444,400,Indian Rupees(Rs.),0,0,No,No,1,0.0,White,Not rated,3,14,2,0,1.0,38,6,0,0,1080,8652,2.0,,0,1,8.135514960985311,0.0,3.0,0,0,1,0,1
0.0,18319512,1,Noida,Sector 37,"Sector 37, Noida",77.3404737,28.5686715,500,Indian Rupees(Rs.),0,0,No,No,2,0.0,White,Not rated,0,13,2,0,1.0,32,6,0,0,1080,8652,218.0,,0,1,8.138331372262005,0.0,1.0,0,0,0,0,0
4.3,309278,1,Noida,Sector 37,"Sector 37, Noida",77.3397409,28.5652948,400,Indian Rupees(Rs.),0,0,No,No,1,4.3,Green,Very Good,1005,9,2,1,1.0,43,7,0,0,1080,8652,41.0,Excellent,1,1,8.135168659548487,4.3,2.0,0,1,1,0,0
4.3,18419879,1,Noida,Sector 37,"Sector 37, Noida",77.340025,28.5653117,500,Indian Rupees(Rs.),0,1,No,No,2,4.3,Green,Very Good,96,9,2,0,1.0,52,8,1,1,1080,8652,334.0,Excellent,1,1,8.135128539931126,8.6,2.0,1,0,0,1,0
4.1,9836,1,Noida,Sector 37,"Sector 37, Noida",77.340025,28.565491,200,Indian Rupees(Rs.),0,0,No,No,1,4.1,Green,Very Good,632,6,1,0,1.0,38,6,0,0,1080,8652,44.0,Excellent,1,2,8.13530423606309,4.1,2.0,0,0,1,0,0
2.8,307407,1,Noida,Sector 38,"Sector 38, Noida",77.323737,28.5641453,400,Indian Rupees(Rs.),0,0,No,No,1,2.8,Orange,Average,63,17,3,0,1.0,65,11,0,0,1080,8652,41.0,Average,0,1,8.137250986719112,2.8,2.0,0,1,1,0,0
3.0,305317,1,Noida,Sector 38,"Sector 38, Noida",77.334633,28.5640131,650,Indian Rupees(Rs.),0,0,No,No,2,3.0,Orange,Average,26,7,1,0,1.0,62,9,0,0,1080,8652,299.0,Average,0,2,8.134933579035582,6.0,1.0,0,0,0,0,0
3.2,18430593,1,Noida,Sector 38,"Sector 38, Noida",77.334633,28.5640131,500,Indian Rupees(Rs.),0,1,No,No,2,3.2,Orange,Average,13,11,2,0,1.0,71,11,1,1,1080,8652,43.0,Average,0,2,8.134933579035582,6.4,2.0,0,0,1,0,0
3.1,18349929,1,Noida,Sector 38,"Sector 38, Noida",77.3221651,28.5643934,400,Indian Rupees(Rs.),0,0,No,No,1,3.1,Orange,Average,7,9,1,0,1.0,43,4,0,0,1080,8652,54.0,Average,0,1,8.137810779864667,3.1,1.0,0,0,0,0,0
3.7,18408048,1,Noida,Sector 38,"Sector 38, Noida",77.3220403,28.5645948,1300,Indian Rupees(Rs.),1,0,No,No,3,3.7,Yellow,Good,53,21,3,0,1.0,60,10,1,1,1080,8652,31.0,Good,0,1,8.138033206355892,11.100000000000001,1.0,0,0,0,0,0
3.5,305222,1,Noida,Sector 38,"Sector 38, Noida",77.3254169,28.5664384,500,Indian Rupees(Rs.),0,0,No,No,2,3.5,Yellow,Good,53,10,1,0,1.0,77,13,0,0,1080,8652,56.0,Average,0,1,8.13915895517591,7.0,2.0,0,0,1,0,0
0.0,18356801,1,Noida,Sector 38,"Sector 38, Noida",77.3216286,28.5648303,300,Indian Rupees(Rs.),0,1,No,No,1,0.0,White,Not rated,2,14,2,0,1.0,60,9,1,1,1080,8652,74.0,,0,1,8.138346887915022,0.0,1.0,0,0,0,0,0
0.0,18432198,1,Noida,Sector 38,"Sector 38, Noida",77.3349102,28.5643808,100,Indian Rupees(Rs.),0,0,No,No,1,0.0,White,Not rated,1,12,2,0,1.0,48,7,0,0,1080,8652,354.0,,0,1,8.135238361867016,0.0,1.0,0,0,1,0,0
0.0,18432025,1,Noida,Sector 38,"Sector 38, Noida",0.0,0.0,250,Indian Rupees(Rs.),0,0,No,No,1,0.0,White,Not rated,0,13,2,0,1.0,70,10,0,0,1080,8652,354.0,,0,497,81.60416690402519,0.0,1.0,0,1,0,0,0
0.0,18265399,1,Noida,Sector 38,"Sector 38, Noida",77.3263626,28.5677206,300,Indian Rupees(Rs.),0,0,No,No,1,0.0,White,Not rated,0,33,5,0,1.0,41,7,0,0,1080,8652,74.0,,0,1,8.140224762917986,0.0,1.0,0,0,0,0,0
0.0,18432194,1,Noida,Sector 38,"Sector 38, Noida",77.3281989,28.5693451,300,Indian Rupees(Rs.),0,0,No,No,1,0.0,White,Not rated,0,24,4,0,1.0,83,14,0,0,1080,8652,936.0,,0,1,8.141447196137506,0.0,1.0,1,0,0,0,0
2.4,8385,1,Noida,Sector 38,"Sector 38, Noida",77.334211,28.564222,700,Indian Rupees(Rs.),0,0,No,No,2,2.4,Red,Poor,70,14,2,0,1.0,63,9,0,0,1080,8652,131.0,Poor,0,1,8.135222726588687,4.8,2.0,0,0,1,0,0
4.0,309799,1,Noida,Sector 38,"Sector 38, Noida",77.33417619,28.56437507,500,Indian Rupees(Rs.),0,1,No,No,2,4.0,Green,Very Good,183,9,2,0,1.0,48,7,1,1,1080,8652,63.0,Good,1,1,8.135379666664642,8.0,3.0,0,0,1,0,0
3.4,6800,1,Noida,Sector 39,"Sector 39, Noida",77.3498054,28.5672202,650,Indian Rupees(Rs.),0,1,No,No,2,3.4,Orange,Average,69,17,2,0,1.0,37,8,1,1,1080,8652,197.0,Average,0,1,8.135053691793145,6.8,3.0,1,1,0,1,0
3.0,18449659,1,Noida,Sector 39,"Sector 39, Noida",0.0,0.0,600,Indian Rupees(Rs.),0,1,No,No,2,3.0,Orange,Average,7,29,4,0,1.0,40,8,1,1,1080,8652,334.0,Average,0,497,81.60416690402519,6.0,2.0,1,0,0,1,0
3.0,18438249,1,Noida,Sector 39,"Sector 39, Noida",77.34990894,28.56699945,400,Indian Rupees(Rs.),0,0,No,No,1,3.0,Orange,Average,4,15,2,0,1.0,32,6,0,0,1080,8652,354.0,Average,0,1,8.134816794434295,3.0,1.0,0,1,0,0,0
3.3,18489509,1,Noida,Sector 4,"Sector 4, Noida",0.0,28.0,500,Indian Rupees(Rs.),0,1,No,No,2,3.3,Orange,Average,10,9,1,0,1.0,21,4,1,1,1080,8652,1.0,Average,0,1,79.30947519748193,6.6,7.0,1,0,0,0,1
0.0,18155147,1,Noida,Sector 4,"Sector 4, Noida",77.3219012,28.5810716,150,Indian Rupees(Rs.),0,0,No,No,1,0.0,White,Not rated,1,24,3,0,1.0,21,4,0,0,1080,8652,936.0,,0,1,8.154200275814182,0.0,1.0,1,0,0,0,0
3.4,18388032,1,Noida,Sector 40,"Sector 40, Noida",77.3568036,28.5651898,400,Indian Rupees(Rs.),0,0,No,No,1,3.4,Orange,Average,24,20,4,0,1.0,16,3,0,0,1080,8652,68.0,Average,0,1,8.13167850308883,3.4,3.0,1,1,1,0,0
0.0,18478565,1,Noida,Sector 40,"Sector 40, Noida",0.0,0.0,250,Indian Rupees(Rs.),0,0,No,No,1,0.0,White,Not rated,0,16,2,0,1.0,16,3,0,0,1080,8652,105.0,,0,497,81.60416690402519,0.0,2.0,1,1,0,0,0
3.2,313410,1,Noida,Sector 41,"Sector 41, Noida",77.36176707,28.56952163,600,Indian Rupees(Rs.),0,1,No,No,2,3.2,Orange,Average,364,14,3,1,1.0,31,6,1,1,1080,8652,68.0,Average,0,1,8.134946670575431,6.4,3.0,1,1,1,0,0
3.3,311974,1,Noida,Sector 41,"Sector 41, Noida",77.3607699,28.561368,300,Indian Rupees(Rs.),0,1,No,No,1,3.3,Orange,Average,12,14,2,0,1.0,61,11,1,1,1080,8652,74.0,Average,0,1,8.127149205936242,3.3,1.0,0,0,0,0,0
3.1,5686,1,Noida,Sector 41,"Sector 41, Noida",77.3618278,28.5692496,350,Indian Rupees(Rs.),0,0,No,No,1,3.1,Orange,Average,16,24,6,0,1.0,41,8,0,0,1080,8652,44.0,Average,0,2,8.13466800869421,3.1,2.0,0,0,1,0,0
3.1,18396157,1,Noida,Sector 41,"Sector 41, Noida",77.36170672,28.56920834,300,Indian Rupees(Rs.),0,1,No,No,1,3.1,Orange,Average,9,13,2,0,1.0,32,6,1,1,1080,8652,18.0,Average,0,1,8.134651387817842,3.1,2.0,1,0,0,0,0
2.9,5681,1,Noida,Sector 41,"Sector 41, Noida",77.3618487,28.5697922,400,Indian Rupees(Rs.),0,0,No,No,1,2.9,Orange,Average,22,9,2,0,1.0,32,6,0,0,1080,8652,354.0,Average,0,1,8.13519588259143,2.9,1.0,0,1,0,0,0
2.5,307424,1,Noida,Sector 41,"Sector 41, Noida",77.3591531,28.5615185,700,Indian Rupees(Rs.),0,0,No,No,2,2.5,Orange,Average,27,8,2,0,1.0,54,10,0,0,1080,8652,511.0,Poor,0,1,8.127615626258532,5.0,2.0,1,1,0,0,0
3.4,8084,1,Noida,Sector 41,"Sector 41, Noida",77.361986,28.5689914,150,Indian Rupees(Rs.),0,0,No,No,1,3.4,Orange,Average,117,14,2,0,1.0,36,7,0,0,1080,8652,108.0,Average,0,1,8.134383722834203,3.4,2.0,0,0,1,0,0
3.2,18412870,1,Noida,Sector 41,"Sector 41, Noida",77.3629392,28.5662049,500,Indian Rupees(Rs.),0,1,No,No,2,3.2,Orange,Average,5,9,2,1,1.0,16,3,1,1,1080,8652,6.0,Average,0,1,8.131464132741451,6.4,2.0,0,1,0,1,0
3.1,18412876,1,Noida,Sector 41,"Sector 41, Noida",77.3616483,28.569412,600,Indian Rupees(Rs.),0,1,No,No,2,3.1,Orange,Average,10,6,1,0,1.0,25,4,1,1,1080,8652,74.0,Average,0,1,8.134862562680265,6.2,2.0,1,0,1,0,0
2.7,306551,1,Noida,Sector 41,"Sector 41, Noida",77.3618197,28.5692859,350,Indian Rupees(Rs.),0,0,No,No,1,2.7,Orange,Average,25,16,3,0,1.0,25,4,0,0,1080,8652,49.0,Average,0,1,8.134705192895865,2.7,3.0,1,0,1,0,0
2.9,8095,1,Noida,Sector 41,"Sector 41, Noida",77.3620195,28.569218,450,Indian Rupees(Rs.),0,0,No,No,1,2.9,Orange,Average,56,24,4,0,1.0,36,7,0,0,1080,8652,1.0,Average,0,1,8.134599298281646,2.9,4.0,1,1,1,0,0
3.2,308648,1,Noida,Sector 41,"Sector 41, Noida",77.3619175,28.5693477,300,Indian Rupees(Rs.),0,0,No,No,1,3.2,Orange,Average,41,28,5,0,1.0,32,6,0,0,1080,8652,2.0,Average,0,1,8.134746535683924,3.2,4.0,1,1,1,0,0
2.9,18352184,1,Noida,Sector 41,"Sector 41, Noida",77.3609306,28.5614537,400,Indian Rupees(Rs.),0,0,No,No,1,2.9,Orange,Average,4,9,1,0,1.0,86,13,0,0,1080,8652,54.0,Average,0,2,8.127201546805647,2.9,1.0,0,0,0,0,0
3.3,17977758,1,Noida,Sector 41,"Sector 41, Noida",77.3618306,28.569207,400,Indian Rupees(Rs.),0,0,No,No,1,3.3,Orange,Average,39,14,3,0,1.0,41,8,0,0,1080,8652,2.0,Average,0,1,8.134625690876339,3.3,3.0,0,0,1,0,0
3.3,18370702,1,Noida,Sector 41,"Sector 41, Noida",77.3603093,28.5613668,600,Indian Rupees(Rs.),0,1,No,No,2,3.3,Orange,Average,15,5,1,0,1.0,16,3,1,1,1080,8652,1.0,Average,0,1,8.12723884154691,6.6,3.0,1,0,0,0,0
3.2,18322612,1,Noida,Sector 41,"Sector 41, Noida",77.360265,28.561485,550,Indian Rupees(Rs.),0,1,No,No,2,3.2,Orange,Average,34,20,3,0,1.0,16,3,1,1,1080,8652,334.0,Average,0,1,8.127363456216909,6.4,2.0,1,0,0,1,0
3.3,18412866,1,Noida,Sector 41,"Sector 41, Noida",77.366334,28.565118,500,Indian Rupees(Rs.),0,1,No,No,2,3.3,Orange,Average,26,15,2,0,1.0,16,3,1,1,1080,8652,131.0,Average,0,1,8.129731110133966,6.6,2.0,0,0,1,0,0
3.4,18396425,1,Noida,Sector 41,"Sector 41, Noida",77.3592512,28.5614308,600,Indian Rupees(Rs.),0,1,No,No,2,3.4,Orange,Average,21,14,2,0,1.0,39,6,1,1,1080,8652,15.0,Average,0,1,8.127510293749872,6.8,1.0,0,0,0,0,0
2.5,18287405,1,Noida,Sector 41,"Sector 41, Noida",77.35881027,28.56145334,450,Indian Rupees(Rs.),0,1,No,No,1,2.5,Orange,Average,13,11,2,0,1.0,54,10,1,1,1080,8652,44.0,Poor,0,1,8.127619402320255,2.5,2.0,0,0,1,0,0
3.0,18466390,1,Noida,Sector 41,"Sector 41, Noida",77.360571,28.565447,1300,Indian Rupees(Rs.),0,1,Yes,No,3,3.0,Orange,Average,6,22,3,0,1.0,16,3,1,1,1080,8652,2.0,Average,0,1,8.131187395224025,9.0,4.0,1,1,1,0,1
3.4,18219556,1,Noida,Sector 41,"Sector 41, Noida",77.3620072,28.5689975,350,Indian Rupees(Rs.),0,0,No,No,1,3.4,Orange,Average,66,11,3,0,1.0,36,6,0,0,1080,8652,44.0,Average,0,1,8.134385531224723,3.4,2.0,0,0,1,0,0
3.0,311332,1,Noida,Sector 41,"Sector 41, Noida",77.3583449,28.5614837,300,Indian Rupees(Rs.),0,0,No,No,1,3.0,Orange,Average,6,17,3,0,1.0,36,6,0,0,1080,8652,46.0,Average,0,1,8.127741024351215,3.0,2.0,1,0,1,0,0
2.8,18439546,1,Noida,Sector 41,"Sector 41, Noida",77.361169,28.5656,300,Indian Rupees(Rs.),0,1,No,No,1,2.8,Orange,Average,10,7,1,0,1.0,25,5,1,1,1080,8652,112.0,Average,0,1,8.131219576813864,2.8,1.0,0,0,0,0,0
3.6,18441667,1,Noida,Sector 41,"Sector 41, Noida",77.363015,28.563578,700,Indian Rupees(Rs.),0,1,No,No,2,3.6,Yellow,Good,43,10,2,0,1.0,25,4,1,1,1080,8652,334.0,Good,0,1,8.128873682627196,7.2,2.0,1,0,0,1,0
3.5,18363088,1,Noida,Sector 41,"Sector 41, Noida",77.361455,28.569307,600,Indian Rupees(Rs.),0,1,No,No,2,3.5,Yellow,Good,63,15,2,0,1.0,16,3,1,1,1080,8652,54.0,Average,0,2,8.134797668441054,7.0,1.0,0,0,0,0,0
3.7,18454463,1,Noida,Sector 41,"Sector 41, Noida",77.36045983,28.56136235,500,Indian Rupees(Rs.),0,1,No,No,2,3.7,Yellow,Good,27,10,2,1,1.0,54,9,1,1,1080,8652,9.0,Good,0,1,8.12720479759414,7.4,3.0,1,1,0,0,0
3.6,18450749,1,Noida,Sector 41,"Sector 41, Noida",77.36013662,28.56132431,400,Indian Rupees(Rs.),0,1,No,No,1,3.6,Yellow,Good,38,18,3,0,1.0,43,8,1,1,1080,8652,936.0,Good,0,1,8.12723123810145,3.6,1.0,1,0,0,0,0
3.5,18381230,1,Noida,Sector 41,"Sector 41, Noida",77.3522612,28.5615785,400,Indian Rupees(Rs.),0,1,Yes,No,1,3.5,Yellow,Good,29,15,2,0,1.0,43,8,1,1,1080,8652,2.0,Average,0,1,8.129037159149153,3.5,4.0,0,1,1,0,0
3.5,18332051,1,Noida,Sector 41,"Sector 41, Noida",77.3612895,28.5612185,700,Indian Rupees(Rs.),0,1,No,No,2,3.5,Yellow,Good,63,13,3,0,1.0,45,8,1,1,1080,8652,334.0,Average,0,1,8.126900223427905,7.0,2.0,1,0,0,1,0
0.0,18339370,1,Noida,Sector 41,"Sector 41, Noida",77.36,28.57,500,Indian Rupees(Rs.),0,0,No,No,2,0.0,White,Not rated,1,7,1,0,1.0,16,3,0,0,1080,8652,54.0,,0,1,8.13576364578028,0.0,1.0,0,0,0,0,0
0.0,18439534,1,Noida,Sector 41,"Sector 41, Noida",77.3618278,28.5692496,500,Indian Rupees(Rs.),0,0,No,No,2,0.0,White,Not rated,3,6,2,0,1.0,43,8,0,0,1080,8652,1.0,,0,2,8.13466800869421,0.0,4.0,1,1,0,0,1
0.0,18432190,1,Noida,Sector 41,"Sector 41, Noida",77.3609306,28.5614537,600,Indian Rupees(Rs.),0,0,No,No,2,0.0,White,Not rated,1,13,2,0,1.0,71,12,0,0,1080,8652,53.0,,0,2,8.127201546805647,0.0,1.0,0,0,0,0,0
0.0,18412897,1,Noida,Sector 41,"Sector 41, Noida",77.361455,28.569307,200,Indian Rupees(Rs.),0,1,No,No,1,0.0,White,Not rated,2,13,3,0,1.0,16,3,1,1,1080,8652,6.0,,0,2,8.134797668441054,0.0,1.0,0,0,0,0,0
0.0,18383529,1,Noida,Sector 41,"Sector 41, Noida",77.3617807,28.5692053,400,Indian Rupees(Rs.),0,0,No,No,1,0.0,White,Not rated,0,9,1,0,1.0,45,9,0,0,1080,8652,54.0,,0,1,8.134633845672504,0.0,1.0,0,0,0,0,0
0.0,18383549,1,Noida,Sector 41,"Sector 41, Noida",77.358773,28.5612563,400,Indian Rupees(Rs.),0,0,No,No,1,0.0,White,Not rated,2,9,1,0,1.0,59,10,0,0,1080,8652,54.0,,0,1,8.127433594056535,0.0,1.0,0,0,0,0,0
0.0,18430878,1,Noida,Sector 41,"Sector 41, Noida",0.0,0.0,900,Indian Rupees(Rs.),0,0,No,No,2,0.0,White,Not rated,0,7,1,0,1.0,54,10,0,0,1080,8652,511.0,,0,497,81.60416690402519,0.0,2.0,1,1,0,0,0
0.0,18481312,1,Noida,Sector 41,"Sector 41, Noida",0.0,0.0,350,Indian Rupees(Rs.),0,0,No,No,1,0.0,White,Not rated,1,29,5,0,1.0,16,3,0,0,1080,8652,334.0,,0,497,81.60416690402519,0.0,2.0,1,0,0,1,0
0.0,18478971,1,Noida,Sector 41,"Sector 41, Noida",0.0,0.0,300,Indian Rupees(Rs.),0,0,No,No,1,0.0,White,Not rated,0,15,3,0,1.0,57,8,0,0,1080,8652,511.0,,0,497,81.60416690402519,0.0,2.0,1,1,0,0,0
0.0,18439535,1,Noida,Sector 41,"Sector 41, Noida",77.3609755,28.5615028,600,Indian Rupees(Rs.),0,0,No,No,2,0.0,White,Not rated,2,7,1,0,1.0,86,13,0,0,1080,8652,1.0,,0,1,8.127240833357169,0.0,3.0,1,0,0,1,0
0.0,307974,1,Noida,Sector 41,"Sector 41, Noida",77.3591363,28.5616434,600,Indian Rupees(Rs.),0,1,No,No,2,0.0,White,Not rated,3,22,3,0,1.0,49,9,1,1,1080,8652,511.0,,0,1,8.127741385590545,0.0,2.0,1,1,0,0,0
0.0,18430884,1,Noida,Sector 41,"Sector 41, Noida",0.0,0.0,800,Indian Rupees(Rs.),0,0,No,No,2,0.0,White,Not rated,0,7,1,0,1.0,54,10,0,0,1080,8652,936.0,,0,497,81.60416690402519,0.0,1.0,1,0,0,0,0
0.0,18460087,1,Noida,Sector 41,"Sector 41, Noida",0.0,0.0,200,Indian Rupees(Rs.),0,0,No,No,1,0.0,White,Not rated,0,14,2,0,1.0,16,3,0,0,1080,8652,18.0,,0,497,81.60416690402519,0.0,2.0,0,0,1,0,0
2.4,1337,1,Noida,Sector 41,"Sector 41, Noida",77.361974,28.5689197,700,Indian Rupees(Rs.),0,0,No,No,2,2.4,Red,Poor,52,26,3,0,1.0,32,6,0,0,1080,8652,511.0,Poor,0,1,8.13431578688362,4.8,2.0,1,1,0,0,0
2.4,311342,1,Noida,Sector 41,"Sector 41, Noida",77.35858697,28.56337153,800,Indian Rupees(Rs.),0,1,No,No,2,2.4,Red,Poor,5,27,5,0,1.0,16,3,1,1,1080,8652,511.0,Poor,0,1,8.129543935198356,4.8,2.0,1,1,0,0,0
4.1,18438435,1,Noida,Sector 41,"Sector 41, Noida",77.362094,28.569279,500,Indian Rupees(Rs.),0,1,No,No,2,4.1,Green,Very Good,43,19,3,0,1.0,30,6,1,1,1080,8652,1.0,Excellent,1,1,8.134644444281328,8.2,2.0,0,0,0,0,0
2.7,18425976,1,Noida,Sector 44,"Sector 44, Noida",77.3374886,28.5546617,200,Indian Rupees(Rs.),0,1,No,No,1,2.7,Orange,Average,6,14,4,0,1.0,63,10,1,1,1080,8652,354.0,Average,0,1,8.125199899578895,2.7,1.0,0,0,1,0,0
3.0,18463984,1,Noida,Sector 44,"Sector 44, Noida",0.0,0.0,500,Indian Rupees(Rs.),0,0,No,No,2,3.0,Orange,Average,4,7,2,1,1.0,35,6,0,0,1080,8652,2.0,Average,0,497,81.60416690402519,6.0,2.0,0,1,0,0,0
2.9,18370372,1,Noida,Sector 44,"Sector 44, Noida",77.3382907,28.56470841,500,Indian Rupees(Rs.),0,0,No,No,2,2.9,Orange,Average,52,16,3,0,1.0,49,9,0,0,1080,8652,68.0,Average,0,1,8.134883554786589,5.8,3.0,1,1,1,0,0
3.2,18433903,1,Noida,Sector 44,"Sector 44, Noida",77.3321849,28.5580118,800,Indian Rupees(Rs.),0,0,No,No,2,3.2,Orange,Average,11,7,2,1,1.0,51,9,0,0,1080,8652,936.0,Average,0,1,8.129544525063336,6.4,1.0,1,0,0,0,0
3.1,18391172,1,Noida,Sector 44,"Sector 44, Noida",77.35743094,28.56198634,600,Indian Rupees(Rs.),0,1,No,No,2,3.1,Orange,Average,9,18,3,0,1.0,16,3,1,1,1080,8652,511.0,Average,0,1,8.128414242572036,6.2,2.0,1,1,0,0,0
2.5,310539,1,Noida,Sector 44,"Sector 44, Noida",77.3373827,28.5543914,200,Indian Rupees(Rs.),0,1,No,No,1,2.5,Orange,Average,19,9,1,0,1.0,61,10,1,1,1080,8652,354.0,Poor,0,1,8.124956249644256,2.5,1.0,0,0,1,0,0
3.4,18383527,1,Noida,Sector 44,"Sector 44, Noida",77.3323268,28.5579734,600,Indian Rupees(Rs.),0,1,No,No,2,3.4,Orange,Average,18,9,1,0,1.0,49,8,1,1,1080,8652,511.0,Average,0,1,8.129478442711184,6.8,2.0,1,1,0,0,0
2.9,310695,1,Noida,Sector 44,"Sector 44, Noida",77.3361665,28.5599265,450,Indian Rupees(Rs.),0,0,No,No,1,2.9,Orange,Average,15,12,2,0,1.0,59,9,0,0,1080,8652,354.0,Average,0,1,8.13062276392925,2.9,1.0,0,1,0,0,0
3.0,308763,1,Noida,Sector 44,"Sector 44, Noida",77.3400334,28.560602,200,Indian Rupees(Rs.),0,0,No,No,1,3.0,Orange,Average,7,18,3,0,1.0,51,8,0,0,1080,8652,936.0,Average,0,1,8.13051188296282,3.0,1.0,1,0,0,0,0
2.8,309135,1,Noida,Sector 44,"Sector 44, Noida",77.3400007,28.5607636,400,Indian Rupees(Rs.),0,0,No,No,1,2.8,Orange,Average,8,20,3,0,1.0,54,9,0,0,1080,8652,936.0,Average,0,1,8.130676758080197,2.8,1.0,1,0,0,0,0
